POLY_ID,OPERACION,TIPO,LATITUD,LONGITUD,M2TOTAL,PRECIOUSD,BARRIO,COMUNA,ln_preciousd,ln_m2total,residuos_mod1
1030,VTA,TERRENO,-34.562317,-58.461673,184,810000,BELGRANO,13,13.604789526648622,5.214935757608986,-0.1442777350781054
1032,VTA,TERRENO,-34.543654600000004,-58.4615455,114,1050000,NUNEZ,13,13.864300722133706,4.736198448394496,0.5044268508963259
1033,VTA,TERRENO,-34.5470947,-58.4615066,225,720000,NUNEZ,13,13.487006490992238,5.41610040220442,-0.2720439305043858
1034,VTA,TERRENO,-34.6092788,-58.4614289,85,160000,CABALLITO,6,11.982929094215963,4.442651256490317,-0.7826296362925041
1035,VTA,TERRENO,-34.61269,-58.461428,437,510000,VILLA GRAL. MITRE,11,13.142166004700508,6.07993319509559,-0.04255450725274146
1036,VTA,TERRENO,-34.5455669,-58.4614131,299,900000,NUNEZ,13,13.710150042306449,5.700443573390687,-0.215840811597932
1037,VTA,TERRENO,-34.5997659,-58.461383,216,305000,PATERNAL,15,12.628067055589549,5.375278407684165,-0.373274445488704
1038,VTA,TERRENO,-34.616312,-58.461376,113,490000,FLORES NORTE,7,13.102160670086809,4.727387818712341,0.21227403949728557
1039,VTA,TERRENO,-34.6028072,-58.4613389,176,380000,PATERNAL,15,12.84792653170257,5.170483995038151,-0.0331783283507365
1040,VTA,TERRENO,-34.579714,-58.461303,300,1400000,VILLA ORTUZAR,15,14.151982794585487,5.703782474656201,0.6229171490174995
1041,VTA,TERRENO,-34.5603868,-58.4612707,167,1900000,BELGRANO,13,14.457364444136669,5.117993812416755,0.7652126700628475
1042,VTA,TERRENO,-34.5519619,-58.461269,600,850000,NUNEZ,13,13.652991628466498,6.396929655216146,-0.681912466367307
1043,VTA,TERRENO,-34.614797,-58.461267,1006,4100000,VILLA GRAL. MITRE,11,15.226497531674536,6.913737350659685,1.5522431030369614
1044,VTA,TERRENO,-34.5475893,-58.4612203,188,595000,NUNEZ,13,13.296316684527767,5.236441962829949,-0.35725465185578503
1045,VTA,TERRENO,-34.633747,-58.461209,280,800000,FLORES NORTE,7,13.592367006650065,5.634789603169249,0.16973662971759115
1046,VTA,TERRENO,-34.6229931,-58.4612084,300,690000,FLORES NORTE,7,13.444446876573442,5.703782474656201,-0.018689835542089025
1047,VTA,TERRENO,-34.577614,-58.461147,198,820000,VILLA ORTUZAR,15,13.617059619240436,5.288267030694535,0.33194682683107435
1048,VTA,TERRENO,-34.6216294,-58.4611008,388,630000,FLORES NORTE,7,13.353475098367715,5.961005339623274,-0.2606794705284723
1049,VTA,TERRENO,-34.6189385,-58.4610672,400,690000,FLORES NORTE,7,13.444446876573442,5.991464547107982,-0.18759056690376957
1050,VTA,TERRENO,-34.6204314,-58.4610183,3100,2650000,FLORES NORTE,7,14.790070197962406,8.039157390473237,-0.044186125199916416
1051,VTA,TERRENO,-34.616644,-58.461004,485,720000,FLORES NORTE,7,13.487006490992238,6.184148890937483,-0.25815766322293004
1052,VTA,TERRENO,-34.620458,-58.4609964,485,1280000,FLORES NORTE,7,14.0623706358958,6.184148890937483,0.3172064816806314
1053,VTA,TERRENO,-34.6074656,-58.4609543,226.9,255000,CABALLITO,6,12.449018824140563,5.424509391785796,-0.8929976457448306
1054,VTA,TERRENO,-34.6166498,-58.4609535,485,720000,FLORES NORTE,7,13.487006490992238,6.184148890937483,-0.25815766322293004
1055,VTA,TERRENO,-34.5579398,-58.4609434,229,1420000,BELGRANO,13,14.166167429577444,5.43372200355424,0.28864879569152907
1056,VTA,TERRENO,-34.5633455,-58.4609399,1100,990000,BELGRANO,13,13.805460222110773,7.003065458786462,-0.9934340647220832
1057,VTA,TERRENO,-34.6215973,-58.4609375,388,630000,FLORES NORTE,7,13.353475098367715,5.961005339623274,-0.2606794705284723
1058,VTA,TERRENO,-34.5475162,-58.4607918,188,550000,NUNEZ,13,13.217673557208654,5.236441962829949,-0.435897779174898
1059,VTA,TERRENO,-34.5688281,-58.4607563,1162,5600000,BELGRANO,13,15.538277155705378,7.057897937411856,0.7071902276583041
1060,VTA,TERRENO,-34.6375391,-58.4607033,222.33,440000,FLORES SUR,7,12.994530005894443,5.404162764631377,0.3824107071660512
1061,VTA,TERRENO,-34.5820228,-58.4606924,149,690000,VILLA ORTUZAR,15,13.444446876573442,5.003946305945459,0.3262613380667414
1062,VTA,TERRENO,-34.5968231,-58.4605515,180,330000,PATERNAL,15,12.706847933442663,5.19295685089021,-0.18745094234074858
1063,VTA,TERRENO,-34.6321545,-58.4605092,1343,1000000,FLORES NORTE,7,13.815510557964274,7.202661196523238,-0.5276313285725331
1064,VTA,TERRENO,-34.580425,-58.4603961,1956,1215000,CHACARITA,15,14.010254634756786,7.578656850594762,-0.6115487018072081
1065,VTA,TERRENO,-34.606568,-58.46029,610,399000,VILLA GRAL. MITRE,11,12.896716695872,6.413458957167357,-0.4838197898115051
1066,VTA,TERRENO,-34.6065665,-58.460287,360,350000,CABALLITO,6,12.765688433465597,5.886104031450156,-0.8473343996856528
1067,VTA,TERRENO,-34.5427503,-58.4601452,299,1900000,NUNEZ,13,14.457364444136669,5.700443573390687,0.5313735902322878
1068,VTA,TERRENO,-34.6374837,-58.4601452,150,360000,FLORES SUR,7,12.793859310432293,5.0106352940962555,0.41278352796414636
1069,VTA,TERRENO,-34.6047958,-58.4601103,322,830000,VILLA GRAL. MITRE,11,13.62918097977278,5.7745515455444085,0.6237527800378262
1070,VTA,TERRENO,-34.55016,-58.4599924,476,2100000,NUNEZ,13,14.557447902693651,6.16541785423142,0.3584664678015218
1071,VTA,TERRENO,-34.579635,-58.459885,206,950000,CHACARITA,15,13.764217263576723,5.327876168789581,0.46386750266213483
1072,VTA,TERRENO,-34.556796,-58.459739,208,1600000,BELGRANO,13,14.28551418721001,5.337538079701318,0.46446599983312414
1073,VTA,TERRENO,-34.5468456,-58.4597353,250,600000,NUNEZ,13,13.304684934198283,5.521460917862246,-0.5162235933651809
1074,VTA,TERRENO,-34.6182295,-58.4596964,1581,1300000,FLORES NORTE,7,14.077874822431765,7.365812837209472,-0.36105485929127856
1075,VTA,TERRENO,-34.548977,-58.459563,305,650000,NUNEZ,13,13.38472764187182,5.720311776607412,-0.5529280127813453
1076,VTA,TERRENO,-34.6455185,-58.4595267,690,490000,FLORES SUR,7,13.102160670086809,6.536691597591305,-0.1748764893372092
1077,VTA,TERRENO,-34.5652535,-58.4595029,534,2350000,BELGRANO,13,14.669925886120343,6.280395838960195,0.29531743080026834
1078,VTA,TERRENO,-34.5538469,-58.4594769,712,1900000,NUNEZ,13,14.457364444136669,6.568077911411976,0.02197766925126866
1079,VTA,TERRENO,-34.5797945,-58.459316,199,750000,CHACARITA,15,13.527828485512494,5.293304824724492,0.2477758715385736
1080,VTA,TERRENO,-34.6241454,-58.4593153,261,480000,FLORES NORTE,7,13.081541382884074,5.564520407322694,-0.2998333173580496
1081,VTA,TERRENO,-34.557687,-58.4592257,300,2300000,BELGRANO,13,14.648419680899378,5.703782474656201,0.6123461162447189
1082,VTA,TERRENO,-34.5590181,-58.4591916,268,1500000,BELGRANO,13,14.22097566607244,5.5909869805108565,0.25112535020449045
1083,VTA,TERRENO,-34.6149159,-58.4591839,449,1450000,FLORES NORTE,7,14.187074114396758,6.1070228877422545,0.4871913301177059
1084,VTA,TERRENO,-34.6148603,-58.4591425,449,1450000,FLORES NORTE,7,14.187074114396758,6.1070228877422545,0.4871913301177059
1085,VTA,TERRENO,-34.6367289,-58.4590925,422,398000,FLORES SUR,7,12.894207284266574,6.045005314036012,-0.09415643720132967
1086,VTA,TERRENO,-34.5560765,-58.4590854,192,1200000,BELGRANO,13,13.997832114758229,5.2574953720277815,0.22377772074153007
1087,VTA,TERRENO,-34.5457433,-58.4590301,160,743000,NUNEZ,13,13.518451323699896,5.075173815233827,-0.040438033225606566
1088,VTA,TERRENO,-34.5835853,-58.4589498,690,395000,CHACARITA,15,12.886641043883259,6.536691597591305,-1.1234151240585382
1089,VTA,TERRENO,-34.6365401,-58.4588627,462,480000,FLORES SUR,7,13.081541382884074,6.135564891081739,0.040009319487629064
1090,VTA,TERRENO,-34.6408622,-58.4587848,132,130000,FLORES SUR,7,11.77528972943772,4.882801922586371,-0.5307339312334808
1091,VTA,TERRENO,-34.6303222,-58.4587628,371,1800000,FLORES NORTE,7,14.403297222866392,5.916202062607435,0.8154470607442612
1092,VTA,TERRENO,-34.5994795,-58.4587162,123,230000,PATERNAL,15,12.345834587905333,4.812184355372417,-0.3249093321338445
1093,VTA,TERRENO,-34.6314836,-58.4586758,174,550000,FLORES NORTE,7,13.217673557208654,5.159055299214529,0.07435106758035086
1094,VTA,TERRENO,-34.578829,-58.458595,213,580000,CHACARITA,15,13.270783382522602,5.3612921657094255,-0.04918521063565158
1095,VTA,TERRENO,-34.5806633,-58.458537,127,800000,CHACARITA,15,13.592367006650065,4.844187086458591,0.5759954549478614
1096,VTA,TERRENO,-34.5646175,-58.458514,267,1400000,BELGRANO,13,14.151982794585487,5.58724865840025,0.1843272812409144
1097,VTA,TERRENO,-34.6029049,-58.4584974,338,850000,PATERNAL,15,13.652991628466498,5.823045895483019,0.3887618093061904
1098,VTA,TERRENO,-34.6314363,-58.4583602,303,670000,FLORES NORTE,7,13.415032991367148,5.713732805509369,-0.053945649458321844
1099,VTA,TERRENO,-34.604469,-58.458314,128,399000,PATERNAL,15,12.896716695872,4.852030263919617,0.20257888465970844
1100,VTA,TERRENO,-34.6031102,-58.4580644,163,748000,PATERNAL,15,13.525158256956614,5.093750200806762,0.6891044974302991
1101,VTA,TERRENO,-34.553084,-58.458052,1230,9500000,NUNEZ,13,16.06680235657077,7.114769448366463,1.3104480648918746
1102,VTA,TERRENO,-34.5541575,-58.4580033,109,800000,BELGRANO,13,13.592367006650065,4.6913478822291435,0.15070289427525443
1103,VTA,TERRENO,-34.554157,-58.458003,108,450000,BELGRANO,13,13.017002861746503,4.68213122712422,-0.4192500695468339
1104,VTA,TERRENO,-34.5690341,-58.4579723,254,900000,BELGRANO,13,13.710150042306449,5.537334267018537,-0.2282002830644892
1105,VTA,TERRENO,-34.577067,-58.457849,375,1100000,COLEGIALES,13,13.9108207377686,5.926926025970411,0.03621453656416003
1106,VTA,TERRENO,-34.5805112,-58.4577863,1500,1000000,CHACARITA,15,13.815510557964274,7.313220387090301,-0.6504526442671362
1107,VTA,TERRENO,-34.552188,-58.4577494,1460,1800000,NUNEZ,13,14.403297222866392,7.286191714702382,-0.4537006226810397
1108,VTA,TERRENO,-34.6102746,-58.4577095,140,180000,CABALLITO,6,12.100712129872347,4.941642422609304,-0.9578088008255026
1109,VTA,TERRENO,-34.5640967,-58.4576903,247,990000,BELGRANO,13,13.805460222110773,5.5093883366279774,-0.11648279625865154
1110,VTA,TERRENO,-34.6304449,-58.4575269,1283,820000,FLORES NORTE,7,13.617059619240436,7.1569563646156364,-0.6992485495392432
1111,VTA,TERRENO,-34.5513327,-58.4574346,207,899999,NUNEZ,13,13.71014893119472,5.332718793265369,5.260201220748999e-5
1112,VTA,TERRENO,-34.550902,-58.4574196,285,820000,NUNEZ,13,13.617059619240436,5.652489180268651,-0.2807767792914261
1113,VTA,TERRENO,-34.6059868,-58.4574074,381,830000,CABALLITO,6,13.62918097977278,5.942799375126701,-0.017128199413727785
1114,VTA,TERRENO,-34.5714155,-58.4573165,350,560000,COLEGIALES,13,13.235692062711331,5.857933154483459,-0.5984078033100502
1115,VTA,TERRENO,-34.581759,-58.4572214,212,690000,CHACARITA,15,13.444446876573442,5.356586274672012,0.12724115435515926
1116,VTA,TERRENO,-34.6058648,-58.4571325,171,420000,CABALLITO,6,12.948009990259552,5.14166355650266,-0.22794514658975382
1117,VTA,TERRENO,-34.6283595,-58.4570897,202,1550000,FLORES NORTE,7,14.253765488895429,5.308267697401205,1.0228390586837794
1118,VTA,TERRENO,-34.550994,-58.457076,195,460000,NUNEZ,13,13.038981768465277,5.272999558563747,-0.6360528610725538
1119,VTA,TERRENO,-34.549981,-58.4570578,208,605000,NUNEZ,13,13.312983737012978,5.337538079701318,-0.3999420385675532
1120,VTA,TERRENO,-34.5824938,-58.4570499,262,918000,CHACARITA,15,13.729952669602628,5.568344503761097,0.2884217871121652
1121,VTA,TERRENO,-34.6416315,-58.4570385,144,250000,FLORES SUR,7,12.429216196844383,4.969813299576001,0.07210737440037654
1122,VTA,TERRENO,-34.625267,-58.456783,307,435000,FLORES NORTE,7,12.983101310070822,5.726847747587197,-0.49357723116843727
1123,VTA,TERRENO,-34.6143705,-58.4567626,2288,3340000,CABALLITO,6,15.021481364952884,7.7354333524996886,0.32270065960672917
1124,VTA,TERRENO,-34.6345755,-58.456759,462,420000,FLORES SUR,7,12.948009990259552,6.135564891081739,-0.09352207313689351
1125,VTA,TERRENO,-34.5620844,-58.4566864,386,1070000,BELGRANO,13,13.883169206438088,5.955837369464831,-0.30088805325062506
1126,VTA,TERRENO,-34.5708034,-58.4566739,250,940000,COLEGIALES,13,13.753635154246187,5.521460917862246,0.11708116365556814
1127,VTA,TERRENO,-34.5684978,-58.4566477,172,1200000,BELGRANO,13,13.997832114758229,5.147494476813453,0.2883602353688671
1128,VTA,TERRENO,-34.5620034,-58.4566369,420,2000000,BELGRANO,13,14.508657738524219,6.040254711277414,0.2750382984387967
1129,VTA,TERRENO,-34.573347,-58.456605,320,1000000,COLEGIALES,13,13.815510557964274,5.768320995793772,0.03402279603611486
1130,VTA,TERRENO,-34.603382,-58.456503,337,1200000,VILLA CRESPO,15,13.997832114758229,5.820082930352362,0.3470771854398598
1131,VTA,TERRENO,-34.600549,-58.456478,394,500000,VILLA CRESPO,15,13.122363377404328,5.976350909297934,-0.6201378873995196
1132,VTA,TERRENO,-34.5662345,-58.4564033,210,1550000,BELGRANO,13,14.253765488895429,5.3471075307174685,0.42709899078550756
1133,VTA,TERRENO,-34.6005682,-58.4562871,394,500000,VILLA CRESPO,15,13.122363377404328,5.976350909297934,-0.6201378873995196
1134,VTA,TERRENO,-34.600568,-58.456287,394,435000,VILLA CRESPO,15,12.983101310070822,5.976350909297934,-0.7593999547330259
1135,VTA,TERRENO,-34.601306,-58.455993,340,490000,VILLA CRESPO,15,13.102160670086809,5.8289456176102075,-0.5537976226073955
1136,VTA,TERRENO,-34.6041471,-58.4559716,898,2500000,VILLA CRESPO,15,14.73180128983843,6.8001700683022,0.5056283896082653
1137,VTA,TERRENO,-34.5585991,-58.4559312,266,1800000,BELGRANO,13,14.403297222866392,5.583496308781699,0.4378447477212332
1138,VTA,TERRENO,-34.623665,-58.4558373,300,490000,FLORES NORTE,7,13.102160670086809,5.703782474656201,-0.3609760420287229
1139,VTA,TERRENO,-34.5648805,-58.4558065,263,1200000,BELGRANO,13,13.997832114758229,5.572154032177765,0.039038792188633945
1140,VTA,TERRENO,-34.559472,-58.4558,279,1690000,BELGRANO,13,14.340239086899256,5.631211781821365,0.3467724285101305
1141,VTA,TERRENO,-34.6032049,-58.4557029,385,990000,VILLA CRESPO,15,13.805460222110773,5.953243334287785,0.07652562236167308
1142,VTA,TERRENO,-34.5585269,-58.4556696,375,1999999,BELGRANO,13,14.508657238524094,5.926926025970411,0.3415740885504546
1143,VTA,TERRENO,-34.5815,-58.455668,192,590000,CHACARITA,15,13.287877815881902,5.2574953720277815,0.0288492535584367
1144,VTA,TERRENO,-34.621915,-58.4555896,798,1400000,CABALLITO,6,14.151982794585487,6.682108597449809,0.07161852364925662
1145,VTA,TERRENO,-34.6290679,-58.455338,685,2080000,FLORES NORTE,7,14.547878451677501,6.529418838262226,0.6000032069749958
1146,VTA,TERRENO,-34.577934,-58.455263,606,2050000,COLEGIALES,13,14.53335035111459,6.406879986069314,0.37695886454369165
1147,VTA,TERRENO,-34.592996,-58.455184,270,600000,CHACARITA,15,13.304684934198283,5.598421958998375,-0.15450469269630354
1148,VTA,TERRENO,-34.604541,-58.455124,297,665000,VILLA CRESPO,15,13.407542319637992,5.6937321388027,-0.16903092390834443
1149,VTA,TERRENO,-34.604076,-58.4551017,295,750000,VILLA CRESPO,15,13.527828485512494,5.68697535633982,-0.04477779029787638
1150,VTA,TERRENO,-34.5488671,-58.4550683,220,1500000,NUNEZ,13,14.22097566607244,5.393627546352362,0.47511926030592116
1151,VTA,TERRENO,-34.6303973,-58.4549074,176,490000,FLORES NORTE,7,13.102160670086809,5.170483995038151,-0.047871709617955435
1152,VTA,TERRENO,-34.5805525,-58.4548635,350,800000,CHACARITA,15,13.592367006650065,5.857933154483459,-0.019183976447284624
1153,VTA,TERRENO,-34.5638232,-58.4548573,317,3500000,BELGRANO,13,15.068273526459642,5.75890177387728,0.9998389256401582
1154,VTA,TERRENO,-34.580591,-58.454851,350,970000,CHACARITA,15,13.785051350479566,5.857933154483459,0.17350036738221702
1155,VTA,TERRENO,-34.5999509,-58.4548102,136,360000,VILLA CRESPO,15,12.793859310432293,4.912654885736052,-0.32413645496742993
1156,VTA,TERRENO,-34.5675243,-58.4547925,396,870000,BELGRANO,13,13.676248490630767,5.981414211254481,-0.5228251628407666
1157,VTA,TERRENO,-34.557631,-58.454715,433,1500000,BELGRANO,13,14.22097566607244,6.07073772800249,-0.030540627213102793
1158,VTA,TERRENO,-34.59899,-58.454655,122,250000,VILLA CRESPO,15,12.429216196844383,4.804021044733257,-0.6249996637471383
1159,VTA,TERRENO,-34.5763413,-58.4545708,415,820000,COLEGIALES,13,13.617059619240436,6.028278520230698,-0.3170515426311728
1160,VTA,TERRENO,-34.58189,-58.454453,232,450000,CHACARITA,15,13.017002861746503,5.44673737166631,-0.3531313800893752
1161,VTA,TERRENO,-34.5715785,-58.4544466,164,500000,COLEGIALES,13,13.122363377404328,5.099866427824199,-0.26666869741791605
1162,VTA,TERRENO,-34.5859985,-58.4544363,230,310000,CHACARITA,15,12.644327576461329,5.438079308923196,-0.7207234388911459
1163,VTA,TERRENO,-34.6041388,-58.4543746,260,285000,VILLA CRESPO,15,12.560244459250788,5.560681631015528,-0.938213634881562
1164,VTA,TERRENO,-34.6204505,-58.454371,299.28,1350000,CABALLITO,6,14.115615150414612,5.701379590039891,0.6110456977214076
1165,VTA,TERRENO,-34.5947468,-58.4542433,850,790000,CHACARITA,15,13.579788224443204,6.745236349484363,-0.5527064424157662
1166,VTA,TERRENO,-34.6203414,-58.4541155,1244,870000,CABALLITO,6,13.676248490630767,7.126087273299125,-0.6647796528257395
1167,VTA,TERRENO,-34.585768,-58.454088,189,1350000,CHACARITA,15,14.115615150414612,5.241747015059643,0.8658325900647644
1168,VTA,TERRENO,-34.604178,-58.4540742,381,495000,VILLA CRESPO,15,13.112313041550827,5.942799375126701,-0.6104898158704145
1169,VTA,TERRENO,-34.6204582,-58.4539553,294,1050000,CABALLITO,6,13.864300722133706,5.683579767338681,0.3701817053912721
1170,VTA,TERRENO,-34.560533,-58.453844,1100,980000,BELGRANO,13,13.795307850646754,7.003065458786462,-1.0035864361861013
1171,VTA,TERRENO,-34.5842807,-58.4538382,122,900000,CHACARITA,15,13.710150042306449,4.804021044733257,0.7173603348446428
1172,VTA,TERRENO,-34.5518685,-58.4537948,1100,950000,BELGRANO,13,13.764217263576723,7.003065458786462,-1.0346770232561318
1173,VTA,TERRENO,-34.6151953,-58.45359,216,920000,CABALLITO,6,13.732128949025222,5.375278407684165,0.41901643255463394
1174,VTA,TERRENO,-34.556797,-58.4535599,615,900000,BELGRANO,13,13.710150042306449,6.421622267806518,-0.7473737191932992
1175,VTA,TERRENO,-34.579565,-58.4534857,293,850000,COLEGIALES,13,13.652991628466498,5.680172609017068,-0.07674342301970828
1176,VTA,TERRENO,-34.6036863,-58.4534412,383,550000,VILLA CRESPO,15,13.217673557208654,5.948034989180646,-0.5082031762984422
1177,VTA,TERRENO,-34.5773954,-58.453376,1700,2500000,COLEGIALES,13,14.73180128983843,7.438383530044307,-0.030195201920074008
1178,VTA,TERRENO,-34.5735864,-58.4533465,792,2200000,COLEGIALES,13,14.603967918328545,6.674561391814426,0.2904182716507102
1179,VTA,TERRENO,-34.5874184,-58.4533436,300,450000,CHACARITA,15,13.017002861746503,5.703782474656201,-0.504044871214924
1180,VTA,TERRENO,-34.6343721,-58.453125,795,500000,FLORES SUR,7,13.122363377404328,6.678342114654332,-0.23783807420447853
1181,VTA,TERRENO,-34.5501766,-58.4531191,1154,9000000,BELGRANO,13,16.012735135300492,7.050989447068045,1.1857042440503247
1182,VTA,TERRENO,-34.6010015,-58.4531045,528,1750000,VILLA CRESPO,15,14.375126345899696,6.269096283706261,0.4607516396299992
1183,VTA,TERRENO,-34.5599966,-58.4529886,387,1900000,BELGRANO,13,14.457364444136669,5.958424693029782,0.2717881435196653
1184,VTA,TERRENO,-34.571208,-58.452952,187,930000,COLEGIALES,13,13.742939865129438,5.231108616854587,0.27685432109438457
1185,VTA,TERRENO,-34.5712006,-58.4529459,710,1650000,COLEGIALES,13,14.316285845876763,6.565264970035361,0.06690511113831496
1186,VTA,TERRENO,-34.551523,-58.4529425,701,3500000,BELGRANO,13,15.068273526459642,6.55250788703459,0.5339056410840378
1187,VTA,TERRENO,-34.5676884,-58.452892,346,1550000,COLEGIALES,13,14.253765488895429,5.846438775057725,0.4264140763838869
1188,VTA,TERRENO,-34.5528788,-58.452883,162,1200000,BELGRANO,13,13.997832114758229,5.087596335232384,0.3235269728510704
1189,VTA,TERRENO,-34.5821168,-58.4528731,446,950000,CHACARITA,15,13.764217263576723,6.100318952020064,0.010359399391124343
1190,VTA,TERRENO,-34.5568891,-58.4527959,2500,1590000,BELGRANO,13,14.279244574196415,7.824046010856292,-1.0016547764088892
1191,VTA,TERRENO,-34.5583787,-58.4527955,262,1750000,BELGRANO,13,14.375126345899696,5.568344503761097,0.4185696317160006
1192,VTA,TERRENO,-34.596026,-58.452713,114,420000,CHACARITA,15,12.948009990259552,4.736198448394496,-0.004960461080950752
1193,VTA,TERRENO,-34.5623919,-58.452693,360,1450000,BELGRANO,13,14.187074114396758,5.886104031450156,0.043957924447257886
1194,VTA,TERRENO,-34.6008128,-58.4526859,150,290000,VILLA CRESPO,15,12.577636201962656,5.0106352940962555,-0.5978847421529835
1195,VTA,TERRENO,-34.6047516,-58.452591,402,380000,VILLA CRESPO,15,12.84792653170257,5.996452088619021,-0.9063763162156835
1196,VTA,TERRENO,-34.6298284,-58.4525372,419,1800000,FLORES NORTE,7,14.403297222866392,6.037870919922137,0.744014180658076
1197,VTA,TERRENO,-34.557947,-58.452441,164,1180000,BELGRANO,13,13.981024996441848,5.099866427824199,0.29951597285040266
1198,VTA,TERRENO,-34.5579414,-58.4524155,164,1180000,BELGRANO,13,13.981024996441848,5.099866427824199,0.29951597285040266
1199,VTA,TERRENO,-34.5813859,-58.4523474,437,950000,CHACARITA,15,13.764217263576723,6.07993319509559,0.022328060575189997
1200,VTA,TERRENO,-34.603077,-58.452347,381,600000,VILLA CRESPO,15,13.304684934198283,5.942799375126701,-0.41811792322295804
1201,VTA,TERRENO,-34.6019076,-58.4523201,173,450000,VILLA CRESPO,15,13.017002861746503,5.153291594497779,-0.24227287899522032
1202,VTA,TERRENO,-34.6016832,-58.452274,258,450000,VILLA CRESPO,15,13.017002861746503,5.552959584921617,-0.47692154969316214
1203,VTA,TERRENO,-34.61772,-58.452198,511,590000,CABALLITO,6,13.287877815881902,6.236369590203704,-0.5307890761433943
1204,VTA,TERRENO,-34.5841864,-58.452191,93,580000,CHACARITA,15,13.270783382522602,4.532599493153256,0.43734770841603143
1205,VTA,TERRENO,-34.596061,-58.4521316,115,198000,VILLA CRESPO,15,12.196022309676673,4.74493212836325,-0.8235019168300164
1206,VTA,TERRENO,-34.5966139,-58.4521005,390,430000,VILLA CRESPO,15,12.971540487669746,5.966146739123692,-0.7649698170764245
1207,VTA,TERRENO,-34.612136,-58.451929,431,930000,CABALLITO,6,13.742939865129438,6.066108090103747,0.024235030678791472
1208,VTA,TERRENO,-34.5681881,-58.451798,226,1750000,COLEGIALES,13,14.375126345899696,5.420534999272286,0.7978268695647445
1209,VTA,TERRENO,-34.5935018,-58.4516963,492,800000,CHACARITA,15,13.592367006650065,6.198478716492308,-0.2191213378374695
1210,VTA,TERRENO,-34.6169084,-58.4516862,154,460000,CABALLITO,6,13.038981768465277,5.0369526024136295,-0.07549662575460714
1211,VTA,TERRENO,-34.6103092,-58.4516205,127,220000,CABALLITO,6,12.301382825334498,4.844187086458591,-0.6999212012626873
1212,VTA,TERRENO,-34.5832537,-58.4515524,306,815000,CHACARITA,15,13.610943392223,5.723585101952381,0.07826935872535111
1213,VTA,TERRENO,-34.59732,-58.4514921,344,200000,VILLA CRESPO,15,12.206072645530174,5.840641657373398,-1.4567524972711718
1214,VTA,TERRENO,-34.6258344,-58.4514839,246,1280000,CABALLITO,6,14.0623706358958,5.5053315359323625,0.6729027584887848
1215,VTA,TERRENO,-34.5830981,-58.4514586,247,540000,CHACARITA,15,13.199324418540456,5.5093883366279774,-0.20759276813573482
1216,VTA,TERRENO,-34.596798,-58.4514509,330,500000,VILLA CRESPO,15,13.122363377404328,5.799092654460526,-0.5160679722088477
1217,VTA,TERRENO,-34.5485661,-58.4514179,346,800000,BELGRANO,13,13.592367006650065,5.846438775057725,-0.5274613546306778
1218,VTA,TERRENO,-34.635078,-58.451402,392,490000,PARQUE CHACABUCO,7,13.102160670086809,5.971261839790462,-0.19969672637543393
1219,VTA,TERRENO,-34.5829336,-58.4514013,323,900000,CHACARITA,15,13.710150042306449,5.777652323222656,0.14573265706840272
1220,VTA,TERRENO,-34.6233059,-58.4513942,404,580000,CABALLITO,6,13.270783382522602,6.0014148779611505,-0.4099394854054268
1221,VTA,TERRENO,-34.6306562,-58.4513476,399,1000000,FLORES NORTE,7,13.815510557964274,5.988961416889864,0.18494272474442164
1222,VTA,TERRENO,-34.630733,-58.451328,336,1680000,FLORES NORTE,7,14.334304351379442,5.817111159963204,0.804631349152128
1223,VTA,TERRENO,-34.5933711,-58.4512269,315,1110000,CHACARITA,15,13.919870573288517,5.752572638825633,0.3701776962580074
1224,VTA,TERRENO,-34.5865756,-58.4511399,500,650000,CHACARITA,15,13.38472764187182,6.214608098422191,-0.43623040777026756
1225,VTA,TERRENO,-34.6102385,-58.4510908,189,950000,CABALLITO,6,13.764217263576723,5.241747015059643,0.5295022283318932
1226,VTA,TERRENO,-34.549145,-58.451043,225,575000,BELGRANO,13,13.262125319779487,5.41610040220442,-0.6050475135134914
1227,VTA,TERRENO,-34.552031,-58.451014,236,975000,BELGRANO,13,13.790192749979985,5.4638318050256105,-0.10500361907492191
1228,VTA,TERRENO,-34.578602,-58.4509777,395,730000,COLEGIALES,13,13.500799813124575,5.978885764901122,-0.4043124179897753
1229,VTA,TERRENO,-34.6047025,-58.4509327,433,490000,VILLA CRESPO,15,13.102160670086809,6.07073772800249,-0.6957559446352154
1230,VTA,TERRENO,-34.604529,-58.450915,433,490000,VILLA CRESPO,15,13.102160670086809,6.07073772800249,-0.6957559446352154
1231,VTA,TERRENO,-34.55205,-58.4509131,1500,1500000,BELGRANO,13,14.22097566607244,7.313220387090301,-0.7600133678522032
1232,VTA,TERRENO,-34.552926,-58.450908,650,1100000,BELGRANO,13,13.9108207377686,6.476972362889683,-0.5791995622217486
1233,VTA,TERRENO,-34.611109,-58.450902,673,750000,CABALLITO,6,13.527828485512494,6.511745329644728,-0.45251397911438823
1234,VTA,TERRENO,-34.5521489,-58.4508929,434,1500000,BELGRANO,13,14.22097566607244,6.073044534100405,-0.03189497381428987
1235,VTA,TERRENO,-34.611747,-58.450885,320,450000,CABALLITO,6,13.017002861746503,5.768320995793772,-0.5268684921526054
1236,VTA,TERRENO,-34.611254,-58.450774,673,750000,CABALLITO,6,13.527828485512494,6.511745329644728,-0.45251397911438823
